Date	Location	First Name	Last Name	School	SB Total	SB Center	SB Squaded	AR Total	AR Center	AR Squaded
10/22/2016	Dahlonega GA	Madeleine	Godwin	North Georgia	0	0	False	0	0	False
10/29/2016	Morehead KY	Madeleine	Godwin	North Georgia	0	0	False	0	0	False
11/06/2016	Dahlonega GA	Madeleine	Godwin	North Georgia	0	0	False	0	0	False
11/12/2016	Lexington VA	Madeleine	Godwin	North Georgia	0	0	False	0	0	False
11/18/2016	Jacksonville AL	Madeleine	Godwin	North Georgia	0	0	False	0	0	False
01/20/2017	Murray KY	Madeleine	Godwin	North Georgia	0	0	False	0	0	False
01/28/2017	Charleston SC	Madeleine	Godwin	North Georgia	0	0	False	0	0	False
01/28/2017	Raleigh NC	Madeleine	Godwin	North Georgia	0	0	False	0	0	False
02/04/2017	Charleston SC	Madeleine	Godwin	North Georgia	0	0	False	0	0	False
02/11/2017	Unkown XX	Madeleine	Godwin	North Georgia	0	0	False	0	0	False
09/24/2016	Memphis TN	Sydney	Goldschlag	Akron	0	0	False	0	0	False
10/08/2016	Akron OH	Sydney	Goldschlag	Akron	546	13	False	572	0	False
10/15/2016	Reno NV	Sydney	Goldschlag	Akron	0	0	False	0	0	False
10/22/2016	Akron OH	Sydney	Goldschlag	Akron	558	20	False	564	0	False
10/23/2016	Akron OH	Sydney	Goldschlag	Akron	565	23	False	574	24	False
10/29/2016	Philadelphia PA	Sydney	Goldschlag	Akron	553	0	False	575	0	False
11/04/2016	Lexington KY	Sydney	Goldschlag	Akron	554	0	False	575	0	False
11/05/2016	Lexington KY	Sydney	Goldschlag	Akron	555	0	False	573	0	False
01/14/2017	Palmyra PA	Sydney	Goldschlag	Akron	0	0	False	0	0	False
02/04/2017	Lexington KY	Sydney	Goldschlag	Akron	0	0	False	0	0	False
10/01/2016	Charleston SC	Ariana	Grabowski	TCU	585	0	True	586	0	False
10/08/2016	Fairbanks AK	Ariana	Grabowski	TCU	587	36	True	589	40	False
10/10/2016	Fairbanks AK	Ariana	Grabowski	TCU	588	37	True	585	34	False
10/22/2016	Murray KY	Ariana	Grabowski	TCU	587	0	True	580	0	False
10/29/2016	Fort Worth TX	Ariana	Grabowski	TCU	580	30	True	583	0	False
11/05/2016	El Paso TX	Ariana	Grabowski	TCU	579	0	True	582	0	False
11/12/2016	Fort Worth TX	Ariana	Grabowski	TCU	585	0	True	582	0	False
11/13/2016	Fort Worth TX	Ariana	Grabowski	TCU	589	0	True	587	0	False
11/20/2016	West Point NY	Ariana	Grabowski	TCU	585	26	True	582	34	False
01/21/2017	Fort Worth TX	Ariana	Grabowski	TCU	586	0	True	588	0	False
02/04/2017	Columbus OH	Ariana	Grabowski	TCU	586	28	True	587	40	False
02/11/2017	Fort Worth TX	Ariana	Grabowski	TCU	586	0	True	590	0	False
10/01/2016	Annapolis MD	Lily	Graham	John Jay	566	0	True	575	0	True
10/08/2016	Akron OH	Lily	Graham	John Jay	559	23	True	578	0	True
10/22/2016	Philadelphia PA	Lily	Graham	John Jay	539	0	True	576	0	True
10/29/2016	Cambridge MA	Lily	Graham	John Jay	558	0	True	566	0	True
11/12/2016	New London CT	Lily	Graham	John Jay	562	0	True	585	0	True
11/19/2016	Cambridge MA	Lily	Graham	John Jay	545	0	True	569	0	True
11/19/2016	Cambridge MA	Lily	Graham	John Jay	0	0	False	0	0	False
02/11/2017	Philadelphia PA	Lily	Graham	John Jay	567	0	True	575	0	True
10/08/2016	Annapolis MD	Marshall	Grant	Coast Guard	0	0	False	0	0	False
10/09/2016	Annapolis MD	Marshall	Grant	Coast Guard	0	0	False	0	0	False
10/22/2016	Cambridge MA	Marshall	Grant	Coast Guard	523	0	False	538	0	False
11/05/2016	USAFA CO	Marshall	Grant	Coast Guard	516	0	False	525	0	False
11/12/2016	New London CT	Marshall	Grant	Coast Guard	503	0	False	538	0	False
11/18/2016	New London CT	Marshall	Grant	Coast Guard	525	0	False	563	0	False
01/14/2017	Palmyra PA	Marshall	Grant	Coast Guard	521	13	True	543	13	True
01/21/2017	Fort Worth TX	Marshall	Grant	Coast Guard	536	0	True	547	0	True
01/22/2017	Fort Worth TX	Marshall	Grant	Coast Guard	546	0	True	548	0	True
02/04/2017	Cambridge MA	Marshall	Grant	Coast Guard	531	0	True	548	0	True
02/05/2017	Cambridge MA	Marshall	Grant	Coast Guard	523	11	True	543	13	True
10/02/2016	Morgantown WV	Elizabeth	Gratz	West Virginia	583	31	True	592	0	True
10/15/2016	Raleigh NC	Elizabeth	Gratz	West Virginia	588	34	True	592	37	True
10/22/2016	Akron OH	Elizabeth	Gratz	West Virginia	585	35	True	597	0	True
10/23/2016	Columbus OH	Elizabeth	Gratz	West Virginia	581	0	True	595	0	True
11/05/2016	Morgantown WV	Elizabeth	Gratz	West Virginia	590	0	True	591	0	True
11/12/2016	West Point NY	Elizabeth	Gratz	West Virginia	574	28	True	592	47	True
11/13/2016	West Point NY	Elizabeth	Gratz	West Virginia	580	25	True	594	47	True
01/10/2017	Morgantown WV	Elizabeth	Gratz	West Virginia	587	0	True	585	0	True
01/20/2017	Morgantown WV	Elizabeth	Gratz	West Virginia	583	0	True	594	0	True
01/22/2017	Morgantown WV	Elizabeth	Gratz	West Virginia	583	0	True	584	0	True
02/11/2017	Lexington KY	Elizabeth	Gratz	West Virginia	579	0	True	600	0	True
02/12/2017	Lexington KY	Elizabeth	Gratz	West Virginia	587	0	True	598	0	True
09/24/2016	Memphis TN	Rebecca	Green	Akron	0	0	False	0	0	False
10/08/2016	Akron OH	Rebecca	Green	Akron	546	14	False	574	0	False
10/15/2016	Reno NV	Rebecca	Green	Akron	0	0	False	0	0	False
10/22/2016	Akron OH	Rebecca	Green	Akron	553	19	False	572	0	False
10/23/2016	Akron OH	Rebecca	Green	Akron	554	16	False	568	25	False
10/29/2016	Philadelphia PA	Rebecca	Green	Akron	538	0	False	560	0	False
11/04/2016	Lexington KY	Rebecca	Green	Akron	0	0	False	0	0	False
11/05/2016	Lexington KY	Rebecca	Green	Akron	0	0	False	0	0	False
01/14/2017	Palmyra PA	Rebecca	Green	Akron	537	10	False	577	29	True
02/04/2017	Lexington KY	Rebecca	Green	Akron	550	0	False	581	0	False
10/01/2016	Annapolis MD	Maggie	Guetersloh	Navy	546	0	False	566	0	False
10/08/2016	Annapolis MD	Maggie	Guetersloh	Navy	553	0	False	573	0	False
10/09/2016	Annapolis MD	Maggie	Guetersloh	Navy	557	0	False	571	0	False
10/15/2016	Annapolis MD	Maggie	Guetersloh	Navy	552	0	False	577	0	False
10/29/2016	Charleston SC	Maggie	Guetersloh	Navy	0	0	False	0	0	False
11/05/2016	USAFA CO	Maggie	Guetersloh	Navy	555	0	False	575	0	False
01/14/2017	Palmyra PA	Maggie	Guetersloh	Navy	0	0	False	0	0	False
01/20/2017	Morgantown WV	Maggie	Guetersloh	Navy	0	0	False	0	0	False
01/21/2017	Morgantown WV	Maggie	Guetersloh	Navy	0	0	False	0	0	False
02/05/2017	West Point NY	Maggie	Guetersloh	Navy	0	0	False	0	0	False
10/01/2016	Charleston SC	Emily	Haag	TCU	558	0	False	576	0	False
10/08/2016	Fairbanks AK	Emily	Haag	TCU	0	0	False	588	40	False
10/10/2016	Fairbanks AK	Emily	Haag	TCU	560	16	False	583	36	False
10/22/2016	Murray KY	Emily	Haag	TCU	556	0	False	568	0	False
10/29/2016	Fort Worth TX	Emily	Haag	TCU	553	0	False	575	0	False
11/05/2016	El Paso TX	Emily	Haag	TCU	566	0	False	577	0	False
11/12/2016	Fort Worth TX	Emily	Haag	TCU	562	0	False	579	0	False
11/13/2016	Fort Worth TX	Emily	Haag	TCU	560	0	False	570	0	False
11/20/2016	West Point NY	Emily	Haag	TCU	0	0	False	0	0	False
01/21/2017	Fort Worth TX	Emily	Haag	TCU	558	0	False	567	0	False
02/04/2017	Columbus OH	Emily	Haag	TCU	0	0	False	0	0	False
02/11/2017	Fort Worth TX	Emily	Haag	TCU	564	0	False	575	0	False
09/21/2016	University MS	Jess	Haig	Ole Miss	571	23	True	588	42	True
09/24/2016	Memphis TN	Jess	Haig	Ole Miss	571	22	True	591	43	True
10/15/2016	University MS	Jess	Haig	Ole Miss	569	21	True	591	0	True
10/22/2016	University MS	Jess	Haig	Ole Miss	578	25	True	583	39	True
10/29/2016	Jacksonville AL	Jess	Haig	Ole Miss	575	0	True	581	0	True
11/11/2016	West Point NY	Jess	Haig	Ole Miss	574	27	True	587	37	True
11/12/2016	West Point NY	Jess	Haig	Ole Miss	576	22	True	589	46	True
01/14/2017	Palmyra PA	Jess	Haig	Ole Miss	570	24	True	589	41	True
01/14/2017	University MS	Jess	Haig	Ole Miss	574	21	True	585	37	True
01/20/2017	Murray KY	Jess	Haig	Ole Miss	0	0	True	0	0	True
01/22/2017	Murray KY	Jess	Haig	Ole Miss	578	0	True	594	0	True
02/04/2017	Lexington KY	Jess	Haig	Ole Miss	577	0	True	587	0	True
02/11/2017	Memphis TN	Jess	Haig	Ole Miss	575	0	True	589	0	True
10/15/2016	Morehead KY	Daniel	Hall	Morehead St.	572	0	True	567	0	False
10/16/2016	Morehead KY	Daniel	Hall	Morehead St.	566	0	True	571	0	False
10/22/2016	University MS	Daniel	Hall	Morehead St.	572	22	True	579	31	False
10/29/2016	Morehead KY	Daniel	Hall	Morehead St.	563	0	True	566	0	False
10/30/2016	Morehead KY	Daniel	Hall	Morehead St.	568	0	True	573	0	False
11/05/2016	Morehead KY	Daniel	Hall	Morehead St.	584	0	True	577	0	False
11/12/2016	Lexington VA	Daniel	Hall	Morehead St.	564	0	True	568	0	False
01/14/2017	Palmyra PA	Daniel	Hall	Morehead St.	549	20	True	558	18	False
02/03/2017	Morehead KY	Daniel	Hall	Morehead St.	562	0	True	0	0	False
02/11/2017	Jacksonville AL	Daniel	Hall	Morehead St.	569	0	False	565	0	False
10/01/2016	Annapolis MD	Amy	Hammer	Navy	577	0	True	588	0	True
10/08/2016	Annapolis MD	Amy	Hammer	Navy	577	0	True	587	0	True
10/09/2016	Annapolis MD	Amy	Hammer	Navy	574	0	True	586	0	True
10/15/2016	Annapolis MD	Amy	Hammer	Navy	573	0	True	588	0	True
10/29/2016	Charleston SC	Amy	Hammer	Navy	0	0	False	0	0	False
11/05/2016	USAFA CO	Amy	Hammer	Navy	0	0	False	0	0	False
01/14/2017	Palmyra PA	Amy	Hammer	Navy	0	0	False	0	0	False
01/20/2017	Morgantown WV	Amy	Hammer	Navy	0	0	False	0	0	False
01/21/2017	Morgantown WV	Amy	Hammer	Navy	0	0	False	0	0	False
02/05/2017	West Point NY	Amy	Hammer	Navy	560	18	True	580	32	True
10/01/2016	Charleston SC	Nicole	Hankey	TCU	579	0	False	593	0	True
10/08/2016	Fairbanks AK	Nicole	Hankey	TCU	579	22	False	586	37	True
10/10/2016	Fairbanks AK	Nicole	Hankey	TCU	578	24	False	588	39	True
10/22/2016	Murray KY	Nicole	Hankey	TCU	577	0	False	591	0	True
10/29/2016	Fort Worth TX	Nicole	Hankey	TCU	575	0	False	589	0	True
11/05/2016	El Paso TX	Nicole	Hankey	TCU	578	0	False	582	0	True
11/12/2016	Fort Worth TX	Nicole	Hankey	TCU	580	0	False	582	0	True
11/13/2016	Fort Worth TX	Nicole	Hankey	TCU	577	0	False	587	0	False
11/20/2016	West Point NY	Nicole	Hankey	TCU	580	33	False	588	42	False
01/21/2017	Fort Worth TX	Nicole	Hankey	TCU	582	0	True	592	0	True
02/04/2017	Columbus OH	Nicole	Hankey	TCU	581	23	False	0	0	False
02/11/2017	Fort Worth TX	Nicole	Hankey	TCU	584	0	False	597	0	False
10/08/2016	Annapolis MD	Alexandria	Harrington	Coast Guard	543	0	True	577	0	True
10/09/2016	Annapolis MD	Alexandria	Harrington	Coast Guard	550	0	True	569	0	True
10/22/2016	Cambridge MA	Alexandria	Harrington	Coast Guard	562	0	True	560	0	True
11/05/2016	USAFA CO	Alexandria	Harrington	Coast Guard	565	0	True	574	0	True
11/12/2016	New London CT	Alexandria	Harrington	Coast Guard	566	0	True	569	0	True
11/18/2016	New London CT	Alexandria	Harrington	Coast Guard	559	0	True	565	0	True
01/14/2017	Palmyra PA	Alexandria	Harrington	Coast Guard	0	0	False	0	0	False
01/21/2017	Fort Worth TX	Alexandria	Harrington	Coast Guard	570	0	True	575	0	True
01/22/2017	Fort Worth TX	Alexandria	Harrington	Coast Guard	570	0	True	572	0	True
02/04/2017	Cambridge MA	Alexandria	Harrington	Coast Guard	0	0	False	0	0	False
02/05/2017	Cambridge MA	Alexandria	Harrington	Coast Guard	0	0	False	0	0	False
09/24/2016	Memphis TN	Julia	Hatch	Akron	578	22	True	577	28	True
10/08/2016	Akron OH	Julia	Hatch	Akron	575	26	True	576	0	True
10/15/2016	Reno NV	Julia	Hatch	Akron	582	0	True	575	0	True
10/22/2016	Akron OH	Julia	Hatch	Akron	582	31	True	577	0	True
10/23/2016	Akron OH	Julia	Hatch	Akron	577	30	True	574	23	True
10/29/2016	Philadelphia PA	Julia	Hatch	Akron	573	0	True	583	0	True
11/04/2016	Lexington KY	Julia	Hatch	Akron	565	0	True	568	0	True
11/05/2016	Lexington KY	Julia	Hatch	Akron	561	0	True	577	0	True
01/14/2017	Palmyra PA	Julia	Hatch	Akron	565	21	True	571	23	False
02/04/2017	Lexington KY	Julia	Hatch	Akron	571	0	True	581	0	False
09/21/2016	University MS	Trace	Haynes	Jacksonville St.	569	15	True	585	39	False
09/24/2016	Memphis TN	Trace	Haynes	Jacksonville St.	563	18	True	575	25	True
10/16/2016	Morehead KY	Trace	Haynes	Jacksonville St.	573	0	True	583	0	True
10/22/2016	Murray KY	Trace	Haynes	Jacksonville St.	580	0	True	582	0	True
10/29/2016	Jacksonville AL	Trace	Haynes	Jacksonville St.	588	0	True	580	0	True
11/05/2016	Jacksonville AL	Trace	Haynes	Jacksonville St.	569	0	True	574	0	True
11/18/2016	Jacksonville AL	Trace	Haynes	Jacksonville St.	554	0	True	578	0	True
01/14/2017	USAFA CO	Trace	Haynes	Jacksonville St.	578	0	True	570	0	True
01/16/2017	USAFA CO	Trace	Haynes	Jacksonville St.	561	0	True	573	0	False
01/20/2017	Murray KY	Trace	Haynes	Jacksonville St.	569	0	False	0	0	False
01/28/2017	Memphis TN	Trace	Haynes	Jacksonville St.	560	0	True	580	0	False
02/03/2017	Morehead KY	Trace	Haynes	Jacksonville St.	0	0	False	0	0	False
02/11/2017	Jacksonville AL	Trace	Haynes	Jacksonville St.	580	0	False	587	0	False
10/10/2016	West Point NY	Efraim	Helman	MIT	0	0	False	0	0	False
10/22/2016	Cambridge MA	Efraim	Helman	MIT	0	0	False	0	0	False
10/29/2016	Cambridge MA	Efraim	Helman	MIT	0	0	False	0	0	False
11/12/2016	Cambridge MA	Efraim	Helman	MIT	0	0	False	0	0	False
11/13/2016	Cambridge MA	Efraim	Helman	MIT	0	0	False	460	5	False
11/19/2016	Cambridge MA	Efraim	Helman	MIT	0	0	False	0	0	False
01/28/2017	Philadelphia PA	Efraim	Helman	MIT	0	0	False	0	0	False
02/04/2017	Cambridge MA	Efraim	Helman	MIT	0	0	False	0	0	False
02/05/2017	Cambridge MA	Efraim	Helman	MIT	439	2	False	476	3	False
10/10/2016	West Point NY	Yaakov	Helman	MIT	0	0	False	0	0	False
10/22/2016	Cambridge MA	Yaakov	Helman	MIT	0	0	False	0	0	False
10/29/2016	Cambridge MA	Yaakov	Helman	MIT	0	0	False	0	0	False
11/12/2016	Cambridge MA	Yaakov	Helman	MIT	0	0	False	0	0	False
11/13/2016	Cambridge MA	Yaakov	Helman	MIT	0	0	False	462	5	False
11/19/2016	Cambridge MA	Yaakov	Helman	MIT	0	0	False	0	0	False
01/28/2017	Philadelphia PA	Yaakov	Helman	MIT	0	0	False	0	0	False
02/04/2017	Cambridge MA	Yaakov	Helman	MIT	0	0	False	0	0	False
02/05/2017	Cambridge MA	Yaakov	Helman	MIT	395	2	False	0	0	False
09/24/2016	Lexington VA	Joelle	Henry	VMI (W)	0	0	False	0	0	False
10/01/2016	Annapolis MD	Joelle	Henry	VMI (W)	0	0	False	0	0	False
10/15/2016	Morehead KY	Joelle	Henry	VMI (W)	0	0	False	0	0	False
10/29/2016	Lexington VA	Joelle	Henry	VMI (W)	0	0	False	511	0	False
11/05/2016	Lexington VA	Joelle	Henry	VMI (W)	0	0	False	529	0	False
11/12/2016	Lexington VA	Joelle	Henry	VMI (W)	0	0	False	0	0	False
01/28/2017	Charleston SC	Joelle	Henry	VMI (W)	0	0	False	0	0	False
02/11/2017	Lexington VA	Joelle	Henry	VMI (W)	0	0	False	544	0	False
09/21/2016	University MS	Brandon	Henson	Jacksonville St.	0	0	False	0	0	False
09/24/2016	Memphis TN	Brandon	Henson	Jacksonville St.	0	0	False	0	0	False
10/16/2016	Morehead KY	Brandon	Henson	Jacksonville St.	0	0	False	0	0	False
10/22/2016	Murray KY	Brandon	Henson	Jacksonville St.	0	0	False	0	0	False
10/29/2016	Jacksonville AL	Brandon	Henson	Jacksonville St.	0	0	False	573	0	False
11/05/2016	Jacksonville AL	Brandon	Henson	Jacksonville St.	544	0	False	575	0	False
11/18/2016	Jacksonville AL	Brandon	Henson	Jacksonville St.	0	0	False	577	0	False
01/14/2017	USAFA CO	Brandon	Henson	Jacksonville St.	0	0	False	0	0	False
01/16/2017	USAFA CO	Brandon	Henson	Jacksonville St.	0	0	False	0	0	False
01/20/2017	Murray KY	Brandon	Henson	Jacksonville St.	0	0	False	0	0	False
01/28/2017	Memphis TN	Brandon	Henson	Jacksonville St.	0	0	False	0	0	False
02/03/2017	Morehead KY	Brandon	Henson	Jacksonville St.	0	0	False	0	0	False
02/11/2017	Jacksonville AL	Brandon	Henson	Jacksonville St.	569	0	False	574	0	False
10/10/2016	West Point NY	Jesus	Herrera	MIT	0	0	False	0	0	False
10/22/2016	Cambridge MA	Jesus	Herrera	MIT	466	0	False	481	0	False
10/29/2016	Cambridge MA	Jesus	Herrera	MIT	498	0	False	520	0	False
11/12/2016	Cambridge MA	Jesus	Herrera	MIT	498	0	True	492	0	False
11/13/2016	Cambridge MA	Jesus	Herrera	MIT	515	0	True	498	0	False
11/19/2016	Cambridge MA	Jesus	Herrera	MIT	496	0	True	504	0	False
01/28/2017	Philadelphia PA	Jesus	Herrera	MIT	517	0	True	525	0	True
02/04/2017	Cambridge MA	Jesus	Herrera	MIT	0	0	False	0	0	False
02/05/2017	Cambridge MA	Jesus	Herrera	MIT	0	0	False	0	0	False
10/15/2016	Raleigh NC	Sarah	Hickey	North Carolina St.	0	0	False	0	0	False
10/22/2016	Akron OH	Sarah	Hickey	North Carolina St.	0	0	False	0	0	False
10/23/2016	Akron OH	Sarah	Hickey	North Carolina St.	0	0	False	0	0	False
10/29/2016	Charleston SC	Sarah	Hickey	North Carolina St.	569	0	False	574	0	False
11/12/2016	Columbus OH	Sarah	Hickey	North Carolina St.	0	0	False	0	0	False
11/18/2016	Fairbanks AK	Sarah	Hickey	North Carolina St.	0	0	False	0	0	False
11/20/2016	Fairbanks AK	Sarah	Hickey	North Carolina St.	0	0	False	0	0	False
01/14/2017	West Point NY	Sarah	Hickey	North Carolina St.	0	0	False	0	0	False
01/15/2017	West Point NY	Sarah	Hickey	North Carolina St.	0	0	False	0	0	False
01/20/2017	Murray KY	Sarah	Hickey	North Carolina St.	0	0	False	0	0	False
01/22/2017	Murray KY	Sarah	Hickey	North Carolina St.	0	0	False	0	0	False
01/28/2017	Raleigh NC	Sarah	Hickey	North Carolina St.	0	0	False	0	0	False
02/04/2017	Charleston SC	Sarah	Hickey	North Carolina St.	0	0	False	0	0	False
09/24/2016	Lexington VA	Andrew	Hickey	VMI	554	0	True	572	0	True
10/01/2016	Annapolis MD	Andrew	Hickey	VMI	558	0	True	567	0	True
10/15/2016	Morehead KY	Andrew	Hickey	VMI	565	0	True	569	0	True
10/29/2016	Lexington VA	Andrew	Hickey	VMI	555	0	True	567	0	True
11/05/2016	Lexington VA	Andrew	Hickey	VMI	556	0	True	573	0	True
11/12/2016	Lexington VA	Andrew	Hickey	VMI	564	0	True	569	0	True
01/28/2017	Charleston SC	Andrew	Hickey	VMI	557	0	True	563	0	True
02/11/2017	Lexington VA	Andrew	Hickey	VMI	0	0	False	581	0	True
09/24/2016	Memphis TN	Lindsey	Hill	Alabama Birmingham	0	0	False	0	0	False
10/08/2016	Spartanburg SC	Lindsey	Hill	Alabama Birmingham	0	0	False	0	0	False
10/15/2016	Charleston SC	Lindsey	Hill	Alabama Birmingham	0	0	False	0	0	False
10/22/2016	Dahlonega GA	Lindsey	Hill	Alabama Birmingham	0	0	False	0	0	False
11/18/2016	Jacksonville AL	Lindsey	Hill	Alabama Birmingham	0	0	False	0	0	False
01/17/2017	Martin TN	Lindsey	Hill	Alabama Birmingham	0	0	False	0	0	False
01/20/2017	Murray KY	Lindsey	Hill	Alabama Birmingham	0	0	False	516	0	False
02/04/2017	Spartanburg SC	Lindsey	Hill	Alabama Birmingham	0	0	False	0	0	False
02/11/2017	Lexington VA	Lindsey	Hill	Alabama Birmingham	0	0	False	516	0	False
10/08/2016	Spartanburg SC	Cierra	Holcombe	Wofford	0	0	False	566	0	True
11/05/2016	Charleston SC	Cierra	Holcombe	Wofford	563	0	True	563	0	True
11/12/2016	Lexington VA	Cierra	Holcombe	Wofford	551	0	True	568	0	True
11/19/2016	Unkown XX	Cierra	Holcombe	Wofford	571	24	True	558	18	True
01/28/2017	Charleston SC	Cierra	Holcombe	Wofford	557	0	True	558	0	True
02/04/2017	Spartanburg SC	Cierra	Holcombe	Wofford	0	0	False	564	0	True
02/11/2017	Spartanburg SC	Cierra	Holcombe	Wofford	542	0	True	569	0	True
10/08/2016	Spartanburg SC	Howell	Howell	Wofford	0	0	False	486	0	False
11/05/2016	Charleston SC	Howell	Howell	Wofford	0	0	False	0	0	False
11/12/2016	Lexington VA	Howell	Howell	Wofford	0	0	False	0	0	False
11/19/2016	Unkown XX	Howell	Howell	Wofford	0	0	False	0	0	False
01/28/2017	Charleston SC	Howell	Howell	Wofford	0	0	False	0	0	False
02/04/2017	Spartanburg SC	Howell	Howell	Wofford	0	0	False	0	0	False
02/11/2017	Spartanburg SC	Howell	Howell	Wofford	0	0	False	0	0	False
10/08/2016	Annapolis MD	Rachel	Hubal	USciences	517	0	True	465	0	True
10/22/2016	Philadelphia PA	Rachel	Hubal	USciences	498	0	False	519	0	False
10/29/2016	Philadelphia PA	Rachel	Hubal	USciences	0	0	False	529	0	False
11/05/2016	Lexington VA	Rachel	Hubal	USciences	0	0	False	502	0	False
11/12/2016	Cambridge MA	Rachel	Hubal	USciences	523	0	False	501	0	False
11/13/2016	Cambridge MA	Rachel	Hubal	USciences	518	0	False	512	6	False
11/18/2016	New London CT	Rachel	Hubal	USciences	530	0	False	514	0	False
01/28/2017	Philadelphia PA	Rachel	Hubal	USciences	519	0	False	518	0	False
02/11/2017	Philadelphia PA	Rachel	Hubal	USciences	517	0	False	508	0	False
09/21/2016	University MS	Shelby	Huber	Murray St.	566	20	False	578	31	False
09/25/2016	Murray KY	Shelby	Huber	Murray St.	570	18	False	577	31	False
10/22/2016	Murray KY	Shelby	Huber	Murray St.	574	0	False	578	0	False
10/30/2016	Murray KY	Shelby	Huber	Murray St.	578	0	False	585	0	False
11/05/2016	Morehead KY	Shelby	Huber	Murray St.	0	0	False	0	0	False
11/12/2016	Columbus OH	Shelby	Huber	Murray St.	0	0	False	0	0	False
11/18/2016	Jacksonville AL	Shelby	Huber	Murray St.	0	0	False	0	0	False
01/14/2017	University MS	Shelby	Huber	Murray St.	570	23	False	590	39	False
01/20/2017	Murray KY	Shelby	Huber	Murray St.	568	0	False	583	0	False
02/03/2017	Morehead KY	Shelby	Huber	Murray St.	0	0	False	0	0	False
02/12/2017	Lexington KY	Shelby	Huber	Murray St.	0	0	False	0	0	False
09/21/2016	University MS	Logan	Hunt	UT Martin	527	6	True	572	26	False
09/24/2016	Memphis TN	Logan	Hunt	UT Martin	540	9	True	0	0	False
09/25/2016	Murray KY	Logan	Hunt	UT Martin	560	0	True	567	0	False
10/29/2016	Memphis TN	Logan	Hunt	UT Martin	551	12	False	572	30	False
10/30/2016	Murray KY	Logan	Hunt	UT Martin	559	0	False	570	0	False
11/05/2016	Jacksonville AL	Logan	Hunt	UT Martin	0	0	False	571	0	False
11/06/2016	Dahlonega GA	Logan	Hunt	UT Martin	0	0	False	572	0	True
01/17/2017	Martin TN	Logan	Hunt	UT Martin	547	0	True	562	0	True
01/20/2017	Murray KY	Logan	Hunt	UT Martin	568	0	False	571	0	True
02/03/2017	Morehead KY	Logan	Hunt	UT Martin	560	0	True	568	0	True
10/08/2016	Spartanburg SC	Nicholas	Hunter	Wofford	0	0	False	554	0	True
11/05/2016	Charleston SC	Nicholas	Hunter	Wofford	500	0	True	556	0	True
11/12/2016	Lexington VA	Nicholas	Hunter	Wofford	521	0	True	551	0	True
11/19/2016	Unkown XX	Nicholas	Hunter	Wofford	531	6	True	553	12	True
01/28/2017	Charleston SC	Nicholas	Hunter	Wofford	540	0	True	561	0	True
02/04/2017	Spartanburg SC	Nicholas	Hunter	Wofford	0	0	False	557	0	True
02/11/2017	Spartanburg SC	Nicholas	Hunter	Wofford	542	0	True	545	0	True
10/08/2016	Spartanburg SC	Zachry	Hunter	Wofford	0	0	False	497	0	True
11/05/2016	Charleston SC	Zachry	Hunter	Wofford	0	0	False	489	0	True
11/12/2016	Lexington VA	Zachry	Hunter	Wofford	0	0	True	512	0	True
11/19/2016	Unkown XX	Zachry	Hunter	Wofford	0	0	False	520	9	False
01/28/2017	Charleston SC	Zachry	Hunter	Wofford	500	0	True	525	0	True
02/04/2017	Spartanburg SC	Zachry	Hunter	Wofford	0	0	False	541	0	True
02/11/2017	Spartanburg SC	Zachry	Hunter	Wofford	501	0	True	546	0	True
09/24/2016	Lexington VA	Jacob	Hunter	VMI	0	0	False	571	0	True
10/01/2016	Annapolis MD	Jacob	Hunter	VMI	527	0	True	572	0	True
10/15/2016	Morehead KY	Jacob	Hunter	VMI	0	0	False	572	0	True
